Cod_Loc,IdProvincia,IdDepartamento,Observaciones,Categor�a,Provincia,Departamento,Localidad,Nombre,Direcci�n,Piso,Cod_postal,Cod_area,Telefono,Mail,Web,Latitud,Longitud,TipoLatitudLongitud,Fuente,Tipo_gestion,hora_apertura,hora_cierre
06441030,06,06441,,Centro Cultural,Buenos Aires,La Plata,La Plata,Centro Cultural Joaqu�n Areta ,Calle 1 e/49y50,,1900,,,,https://web.facebook.com/Centro-Cultural-Joaqu%C3%ADn-Areta-262119973995665/?ref=page_internal,-34.89581000,-57.96170000,Precisa,Espacios autogestivos de la ciudad de La Plata: estudios de casos: 2010-2016 / Mar�a Cristina F�kelman (Comp),,10,20
06441030,06,06441,,Centro Cultural,Buenos Aires,La Plata,La Plata,Centro Cultural Calle Uno ,Calle 1 N�236,,1900,221,6273187,calleuno.cultura@gmail.com,http://facebook.com/CallesUNOEspacioCultural,-34.89868000,-57.95730000,Precisa,Fondo Desarrollar 2020,,8,16
06441030,06,06441,,Centro Cultural,Buenos Aires,La Plata,La Plata,El S�tano Club Cultural,Calle 10 n� 967,,1900,,,espacioelsotano@gmail.com,https://www.facebook.com/elsotanolaplata/,-34.91855000,-57.95178000,Precisa,Plan Podesta 2020 /relevamiento SINCA,,8,19
06441030,06,06441,,Centro Cultural,Buenos Aires,La Plata,La Plata,Colibr� arte y cultura platense,Calle 10 n�1305,,1900,221,6720285,perezmariamelina@gmail.com,https://www.facebook.com/colibriartecultura/,-34.91707550,-57.95348649,Precisa,Puntos de Cultura 2020,,11,18
06441030,06,06441,,Centro Cultural,Buenos Aires,La Plata,La Plata,El Medio Aljibe,Calle 11 N� 1674,,1904,,,,https://www.facebook.com/elmedioaljibe/,-34.93000000,-57.93821000,Precisa,Plan Podesta 2020 / Relevamiento SInCA,,9,15
06441030,06,06441,,Centro Cultural,Buenos Aires,La Plata,La Plata,Sala El Angel Gris,Calle 115 Esquina 39,s/d,1900,,,s/d,s/d,-34.89997600,-57.95372100,Precisa,Argentores / Relevamiento 2017,,8,16
06441030,06,06441,,Centro Cultural,Buenos Aires,La Plata,La Plata,Asociaci�n Cultural Daniel Omar Favero,Calle 117 400 Hip�dromo,,1902,221,4894086,culturalfavero@yahoo.com.ar,,-34.89886000,-57.95059000,Precisa,Red de Centros Culturales de la Ciudad de la Plata,,10,17
06441030,06,06441,,Centro Cultural,Buenos Aires,La Plata,La Plata,Laberinto Casa Club,Calle 13 N�1293,,1900,,,laberintocasaclub@gmail.com,https://www.facebook.com/laberintocasaclub/,-34.92562000,-57.94921000,Precisa,Fondo Desarrollar 2020,,8,15
06441030,06,06441,,Centro Cultural,Buenos Aires,La Plata,La Plata,Centro Cultural Estaci�n Provincial,Calle 17 esq 71,,1904,221,4571207,estacionprovincial_talleres@yahoo.com.ar,https://www.estacionprovincial.com.ar/,-34.93954000,-57.93936000,Localizaci�n aproximada,Red de Centros Culturales de la Ciudad de la Plata,,11,20
06441030,06,06441,,Centro Cultural,Buenos Aires,La Plata,La Plata,Centro Cultural El Fald�n ,Calle 17 esq 71,P.A.,1900,221,4329084,elfaldon@gmail.com,https://elfaldon.wixsite.com/,-34.93953000,-57.93934000,Precisa,Red de Centros Culturales de la Ciudad de la Plata,,11,20
06441030,06,06441,,Centro Cultural,Buenos Aires,La Plata,La Plata,Centro Cultural La Vuelta de Obligado ,Calle 17 N�1408,,1900,,,,https://vuelta-de-obligado.org/,-34.93130000,-57.95037000,Precisa,Espacios autogestivos de la ciudad de La Plata: estudios de casos: 2010-2016 / Mar�a Cristina F�kelman (Comp),,10,18
06441030,06,06441,,Centro Cultural,Buenos Aires,La Plata,La Plata,CIUDAD DE GATOS,Calle 17 N�1846,,1900,221,5063926,,https://www.facebook.com/Ciudad-de-Gatos-220009935099138/,-34.93825629,-57.94054629,Precisa,Reactivar 2021 - SInCA,,8,15
06441030,06,06441,,Centro Cultural,Buenos Aires,La Plata,La Plata,Prisma Espacio Creativo,Calle 18 N�1869,,1904,221,5622487,prismaespaciocreativo@gmail.com,https://www.facebook.com/PrismaEspacioCreativo/,-34.94004000,-57.94116000,Precisa,Fondo Desarrollar 2020,,9,17
06441030,06,06441,,Centro Cultural,Buenos Aires,La Plata,La Plata,Centro Cultural Islas Malvinas ,Calle 19 1201,,1900,291,4176795,ultreyanat@gmail.com,http://www.cultura.laplata.gov.ar/lugar/centro-cultural-islas-malvinas?fbclid=IwAR0MB8pLuIgRlqlZtjBTcMmxm6esqSyIcWRF7SSUYmpR1ykar0K4J6mY6lc,-34.92983000,-57.95711000,Precisa,Secretar�a de Cultura y Educaci�n de La Plata,,11,20
06441030,06,06441,,Centro Cultural,Buenos Aires,La Plata,La Plata,Centro Cultural La Carpinter�a ,Calle 2 N�322 ,,1900,,,,https://www.facebook.com/carpinteriacultural/,-34.90131000,-57.95639000,Precisa,Espacios autogestivos de la ciudad de La Plata: estudios de casos: 2010-2016 / Mar�a Cristina F�kelman (Comp),,11,17
06441030,06,06441,,Centro Cultural,Buenos Aires,La Plata,La Plata,Residencia Coraz�n,Calle 2 N�736,,1900,221,4009602,corazonresidencia@gmail.com,https://www.facebook.com/residenciacorazon/,-34.90805000,-57.94717000,Precisa,Fondo Desarrollar 2020,,10,16
06441030,06,06441,,Centro Cultural,Buenos Aires,La Plata,La Plata,Centro Cultural Ojal� ,Calle 23 N�1112,,1906,221,6108670,,https://www.facebook.com/Espacio-Cultural-Ojal%C3%A1-1455496264680038/,-34.93234000,-57.96252000,Precisa,Espacios autogestivos de la ciudad de La Plata: estudios de casos: 2010-2016 / Mar�a Cristina F�kelman (Comp),,8,20
06441030,06,06441,,Centro Cultural,Buenos Aires,La Plata,La Plata,El Conventillo Centro Cultural,Calle 24 N�1690,,1900,,,conventillo.cultura@gmail.com,https://www.facebook.com/ElConventilloGalponCultura,-34.94241000,-57.95130000,Precisa,Fondo Desarrollar 2020,,11,19
06441030,06,06441,,Centro Cultural,Buenos Aires,La Plata,La Plata,El Bosquecito Vivero Experimental. Espacio Cultural ,Calle 25 entre 510y511,,1900,,,,,-34.92992000,-57.97059000,Precisa,Espacios autogestivos de la ciudad de La Plata: estudios de casos: 2010-2016 / Mar�a Cristina F�kelman (Comp),,9,19
06441030,06,06441,,Centro Cultural,Buenos Aires,La Plata,La Plata,Centro Cultural �rea Chica ,Calle 34  N�403,,1900,221,155249486,pollocanevaro@hotmail.com,https://www.facebook.com/Area-chica-270795499667731/about/?ref=page_internal&path=%2FArea-chica-270795499667731%2Fabout%2F,-34.89848000,-57.96271000,Precisa,Espacios autogestivos de la ciudad de La Plata: estudios de casos: 2010-2016 / Mar�a Cristina F�kelman (Comp),,10,15
06441030,06,06441,,Centro Cultural,Buenos Aires,La Plata,La Plata,Doble-T,Calle 34 1618,,1900,221,4799894,espaciodoblet@gmail.com,https://www.alternativateatral.com/espaciodoblet?fbclid=IwAR3kGe_Y0c1fT8N53B7JBQohKW8JfiQQrvbKwHHFK5C8WI0k976mt11gkK4,-34.92138000,-57.98746000,Precisa,Fondo Desarrollar 2020,,10,16
06441030,06,06441,,Centro Cultural,Buenos Aires,La Plata,La Plata,La Casa espacio cultural,Calle 38 N�379�,,1900,,,lacasa.estudiodanza@gmail.com,https://www.facebook.com/lacasa.formacionartistica/,-34.88879000,-57.94363000,Precisa,Fondo Desarrollar 2020,,9,20
06441030,06,06441,,Centro Cultural,Buenos Aires,La Plata,La Plata,"Creaci�n Colectiva La Bicicleter�a",Calle 40 N�157,,1902,221,6804837,bicicleteriacreacioncolectiva@gmail.com,https://www.facebook.com/labicicreacioncolectiva/,-34.89891000,-57.95080000,Precisa,Fondo Desarrollar 2020,,9,19
06441030,06,06441,,Centro Cultural,Buenos Aires,La Plata,La Plata,Centro Cultura y Comunicaci�n,Calle 42 N�585,,1900,221,4823215,,,-34.90858000,-57.95730000,Precisa,Red de Centros Culturales de la Ciudad de la Plata,,10,16
06441030,06,06441,,Centro Cultural,Buenos Aires,La Plata,La Plata,46 Multiespacio Cultural,Calle 46 N�421,,1900,221,4890856,multiespacio46@gmail.com,https://www.facebook.com/46MultiespacioCreativo/,-34.90892000,-57.94942000,Precisa,Plan Podesta 2020 / Relevamiento SInCA,,8,17
06441030,06,06441,,Centro Cultural,Buenos Aires,La Plata,La Plata,Casa Lealtad Peronista Lili Ferrari ,Calle 49 N�1214,,1900,,,casalealtadperonista@gmail.com,https://l.facebook.com/l.php?u=https%3A%2F%2Ftwitter.com%2Fcasa_lealtad%3Ffbclid%3DIwAR1SZ59vpUJt2FZ7BbDqKYRSw89Tu-BLjN9sX6ZZq1EOojxbDMptuL_HP14&h=AT0rhn11E-vLUQ_XeOJ24Gygmh7Rg6x8RL_nfr9efQAMWXbuTJGmBKKxUNl1x7IzXT7DqSl7hzbT-VdjiTAgJkyMPqDrIbbzZjntPvrKKb49mtcAE1rJcXAehLeT3IZOaxp2,-34.92599000,-57.96296000,Precisa,Espacios autogestivos de la ciudad de La Plata: estudios de casos: 2010-2016 / Mar�a Cristina F�kelman (Comp),,8,19
06441030,06,06441,,Centro Cultural,Buenos Aires,La Plata,La Plata,Centro Cultural Camarada Pereyra CCCP,Calle 49 n�1137,,1900,11,1133248261,l_revas@yahoo.com.ar,,-34.85426451,-58.08731440,Precisa,Puntos de Cultura 2020,,8,18
06441030,06,06441,,Centro Cultural,Buenos Aires,La Plata,La Plata,Club Cultural Casa Unclan,Calle 5 1512 ,,1904,221,5957272,cccasaunclan@gmail.com,http://www.facebook.com/casaunclan,-34.92161000,-57.93574000,Precisa,Fondo Desarrollar 2020,,10,19
06441030,06,06441,,Centro Cultural,Buenos Aires,La Plata,La Plata,Casa de Cultura y Pe�a La Salamanca,Calle 5 N�1422,,1900,221,4885539,casalasalamanca@yahoo.com.ar,https://www.facebook.com/La-Salamanca-228010420561362/,-34.92025000,-57.93802000,Precisa,Fondo Desarrollar 2020,,11,18
06441030,06,06441,,Centro Cultural,Buenos Aires,La Plata,La Plata,Casa Lumpen Club Cultural Cannabico ,Calle 5 N�1510 ,,1900,,,,http://www.radiolumpen.com.ar/?fbclid=IwAR3IUDo6G8JKTxd4XvtENO_kbkVd0S8uzyh0_CW4iQ-ommuXjjKW49zqQTU,-34.92164000,-57.93585000,Precisa,Espacios autogestivos de la ciudad de La Plata: estudios de casos: 2010-2016 / Mar�a Cristina F�kelman (Comp),,10,19
06441030,06,06441,,Centro Cultural,Buenos Aires,La Plata,La Plata,Casa Jir�n (FUNDACION DE DEFENSA SOCIAL FUDESO),Calle 5 n�1777,,1900,221,156721258,palo.torello@gmail.com,,-34.92614973,-57.92989657,Precisa,Puntos de Cultura 2020,,8,18
06441030,06,06441,,Centro Cultural,Buenos Aires,La Plata,La Plata,Casa Zaragoza ,Calle 53 N�435,,1900,221,5608322,hermanoszaragozalp@gmail.com,https://www.facebook.com/casazaragozalp/about,-34.91302000,-57.94452000,Precisa,Espacios autogestivos de la ciudad de La Plata: estudios de casos: 2010-2016 / Mar�a Cristina F�kelman (Comp),,8,16
06441030,06,06441,,Centro Cultural,Buenos Aires,La Plata,La Plata,CIPAE,Calle 54 n� 1324 ,s/d,s/d,,,estudiocipae@gmail.com,s/d,-34.93045000,-57.96187000,Precisa,Alternativa Teatral / Relevamiento 2017,,9,17
06441030,06,06441,,Centro Cultural,Buenos Aires,La Plata,La Plata,Centro Cultural C�est la Vie ,Calle 55 N�1143,,1900,,,,https://www.facebook.com/CasaCultural,-34.92731000,-57.95762000,Precisa,Fondo Desarrollar 2020,,9,19
06441030,06,06441,,Centro Cultural,Buenos Aires,La Plata,La Plata,Centro Cultural El Amor y la Igualdad ,Calle 56 N� 681,,1901,221,4831529,cc.elamorylaigualdad@gmail.com,https://www.facebook.com/elamorylaigualdad/,-34.91937000,-57.94742000,Precisa,Espacios autogestivos de la ciudad de La Plata: estudios de casos: 2010-2016 / Mar�a Cristina F�kelman (Comp),,10,16
06441030,06,06441,,Centro Cultural,Buenos Aires,La Plata,La Plata,Casa Pulsar ,Calle 58 N�512,,1900,221,4836886,casapulsarcultura@gmail.com,https://www.facebook.com/pages/category/Arts---Entertainment/Casa-Pulsar-1699361516945043/,-34.91766000,-57.94192000,Precisa,Espacios autogestivos de la ciudad de La Plata: estudios de casos: 2010-2016 / Mar�a Cristina F�kelman (Comp),,10,17
06441030,06,06441,,Centro Cultural,Buenos Aires,La Plata,La Plata,Centro Cultural El N�cleo,Calle 6 N�420,,1900,221,421589,barataria@sinectis.com.ar�,,-34.86830000,-58.04567000,Precisa,Red de Centros Culturales de la Ciudad de la Plata,,8,16
06441030,06,06441,,Centro Cultural,Buenos Aires,La Plata,La Plata,Centro Cultural Social y Pol�tico Olga V�zquez ,Calle 60 750-799,,1904,221,4534776,,https://l.facebook.com/l.php?u=http%3A%2F%2Folgavazquez.blogspot.com.ar%2F%3Ffbclid%3DIwAR1HciqZLhnmrtjKkr5PPNTo63vVS-8Of5lGmBNhsruIYxw-WkJotVaRXmc&h=AT04dQNfb3ojRfEtRrM29K8zCCNGa_yp-P2fHYE5tfBF9Is-o6DqQ6UJONYR1F-lFl33Irm0LqNBeFugii8KhpNHe9jZXhSTeOppuCPVt_hMBgY2xaIfB6XTTvtXTecDlmyK,-34.92378000,-57.94442000,Precisa,Espacios autogestivos de la ciudad de La Plata: estudios de casos: 2010-2016 / Mar�a Cristina F�kelman (Comp),,11,15
06441030,06,06441,,Centro Cultural,Buenos Aires,La Plata,La Plata,Colectivo Arte al Ataque ,Calle 60 750-799,,1900,221,4534776,artealataque@gmail.com,https://l.facebook.com/l.php?u=http%3A%2F%2Fartealataque.blogspot.com.ar%2F%3Ffbclid%3DIwAR1Hx2wbq-4LEOxLSuTY1vZGUQziZxn63neeo8tyVCpQC2XqlQza0tvoEVo&h=AT1_2wySCTOFpkZz6JqQN5456IJz2myFSfepvu8PSNF71Q5-iPTnQHuPWE58IKmqUfKufyL6DNQVSQCSlPEYBO1gLyFEIneCaCgPck0S4GJ5PjwyufRMxAxE4vM62U99EhEH,-34.92378000,-57.94442000,Precisa,Espacios autogestivos de la ciudad de La Plata: estudios de casos: 2010-2016 / Mar�a Cristina F�kelman (Comp),,9,19
06441030,06,06441,,Centro Cultural,Buenos Aires,La Plata,La Plata,La GranSiete Arte y Cultura,Calle 62 N� 276�,,1900,221,4823029,lagran7arteycultura@hotmail.com,https://www.facebook.com/LaGran7-Arte-y-Cultura-781512438578647/,-34.91667000,-57.93257000,Precisa,Plan Podesta 2020 / Relevamiento SInCA,,9,16
06441030,06,06441,,Centro Cultural,Buenos Aires,La Plata,La Plata,En Eso Estamos-F�brica Cultural,Calle 62 n�274,,1904,221,5469470,enesoestamo@gmail.com,https://enesoestamosfc.wordpress.com/,-34.92327000,-57.94086000,Precisa,Espacios autogestivos de la ciudad de La Plata: estudios de casos: 2010-2016 / Mar�a Cristina F�kelman (Comp),,9,19
06441030,06,06441,,Centro Cultural,Buenos Aires,La Plata,La Plata,Espacio Cultural Juana Azurduy ,Calle 63 N�1261,,1900,221,156312991,eljuanalaplata@gmail.com,http://www.eljuana.com.ar/,-34.93577000,-57.9519,Precisa,Espacios autogestivos de la ciudad de La Plata: estudios de casos: 2010-2016 / Mar�a Cristina F�kelman (Comp),,10,17
06441030,06,06441,,Centro Cultural,Buenos Aires,La Plata,La Plata,Centro Cultural Julio L�pez Los Hornos  ,Calle 64 y 137,,1900,291,4500967,,https://www.cultura.laplata.gob.ar/?fbclid=IwAR1m7NZfhfNUav89X0yRDQc4zyJdnlqoqB-tPEoSKvzoEGQeYAO_JryDL91,-34.95274000,-57.96825000,Precisa,Secretar�a de Cultura y Educaci�n de La Plata,,9,20
06441030,06,06441,,Centro Cultural,Buenos Aires,La Plata,La Plata,Centro Cultural y Polideportivo Los Hornos,Calle 66 E/152 y 153,,1900,291,4506945,ccploshornos@hotmail.com,https://www.cultura.laplata.gob.ar/?fbclid=IwAR1m7NZfhfNUav89X0yRDQc4zyJdnlqoqB-tPEoSKvzoEGQeYAO_JryDL90,-34.96852000,-57.98145000,Precisa,Secretar�a de Cultura y Educaci�n de La Plata,,8,18
06441030,06,06441,,Centro Cultural,Buenos Aires,La Plata,La Plata,Casa Popular Hugo Bacchi ,Calle 66 N�1044,,1904,221,5226857,cphugobacci@gmail.com,http://www.facebook.com/cplarazondemivida/,-34.93439000,-57.94360000,Precisa,Espacios autogestivos de la ciudad de La Plata: estudios de casos: 2010-2016 / Mar�a Cristina F�kelman (Comp),,10,17
06441030,06,06441,,Centro Cultural,Buenos Aires,La Plata,La Plata,Ruda,Calle 67 N�1359,,1900,,,rudaespacio@gmail.com,https://www.facebook.com/rudaartetalleres/,-34.94100000,-57.94938000,Precisa,Fondo Desarrollar 2020,,9,17
06441030,06,06441,,Centro Cultural,Buenos Aires,La Plata,La Plata,La Macacha,Calle 69 e/25 ,,1900,221,5581868,lamacachacentrocultural@gmail.com,https://www.facebook.com/La-Macacha-429334617589162/,-34.94594000,-57.95035000,Precisa,Plan Podesta 2020 / Relevamiento SInCA,,10,16
06441030,06,06441,,Centro Cultural,Buenos Aires,La Plata,La Plata,Centro Cultural Azulunala,Calle 69 n� 864,s/d,1900,,,s/d,s/d,-34.93350000,-57.93667000,Precisa,Alternativa Teatral / Relevamiento 2017,,10,20
06441030,06,06441,,Centro Cultural,Buenos Aires,La Plata,La Plata,Espacio SU.DA.KA.,Calle 7 1789,,1900,221,153040405,�espaciosudaka@gmail.com,https://www.facebook.com/espaciosudaka/?eid=ARCtuuHcxAukwbLS2Mrx52jW2rmFH7Qhgt2ziiC9cMjV4gLVEBGZaohUXLL2jk706e5s1uVy8iPohn5Y&fref=tag,-34.92839000,-57.93173,Precisa,Fondo Desarrollar 2020,,11,16
06441030,06,06441,,Centro Cultural,Buenos Aires,La Plata,La Plata,Grupo La Grieta,Calle 71 ,,1904,221,4521894,,https://l.facebook.com/l.php?u=https%3A%2F%2Fgrupolagrieta.wordpress.com%2F%3Ffbclid%3DIwAR3Ujn1eeUZIBF7-BSlLaUrhjVkklS4BQyyuqKYDw6E1PH2mqzMmBaALRPg&h=AT0bIQod2GLh0K7NSt4Pr5nvHCUgolMPfI1XIt-o7kNvoPliYHyWJdQZOvVmdzJw9fPCgt5rB6BChCw0UJVqldzQnV4nuG2yt4fQQ4JDhDHdEHxvgeF_USqcavUIUZkD15uC,-34.93575000,-57.93521,Precisa,Red de Centros Culturales de la Ciudad de la Plata,,11,17
06441030,06,06441,,Centro Cultural,Buenos Aires,La Plata,La Plata,La Chicharra,Calle 71 ,,1904,221,4521894,,https://l.facebook.com/l.php?u=https%3A%2F%2Fgrupolagrieta.wordpress.com%2F%3Ffbclid%3DIwAR3Ujn1eeUZIBF7-BSlLaUrhjVkklS4BQyyuqKYDw6E1PH2mqzMmBaALRPg&h=AT0bIQod2GLh0K7NSt4Pr5nvHCUgolMPfI1XIt-o7kNvoPliYHyWJdQZOvVmdzJw9fPCgt5rB6BChCw0UJVqldzQnV4nuG2yt4fQQ4JDhDHdEHxvgeF_USqcavUIUZkD15uC,-34.93575000,-57.93521000,Precisa,Red de Centros Culturales de la Ciudad de la Plata,,9,17
06441030,06,06441,,Centro Cultural,Buenos Aires,La Plata,La Plata,Ciudad Vieja,Calle 71 1103,,1904,221,4521674,ciudadviejalp@gmail.com,http://www.ciudadviejaweb.com.ar/?fbclid=IwAR0ZxVnpJXkPhLEQs8B9WkOcIzPs_13DZwVkO5Brlb76lnkhRHFnGubdBNQ,-34.93956000,-57.93946000,Precisa,Fondo Desarrollar 2020,,8,20
06441030,06,06441,,Centro Cultural,Buenos Aires,La Plata,La Plata,Galpon de las artes,Calle 71 N�908,,1900,221,4572280,galpondelasartesmeridianov@gmail.com,https://www.facebook.com/galpondelasartes.delasartes,-34.93634000,-57.93400000,Precisa,Fondo Desarrollar 2020,,10,18
06441030,06,06441,,Centro Cultural,Buenos Aires,La Plata,La Plata,Centro Cultural Viejo Almac�n El Obrero,Calle 71 y 13,,1904,221,4519497,viejoalmacenelobrero@gmail.com,https://www.facebook.com/vaelobrero/about/?ref=page_internal,-34.93625000,-57.93501,Precisa,Red de Centros Culturales de la Ciudad de la Plata,,11,17
06441030,06,06441,,Centro Cultural,Buenos Aires,La Plata,La Plata,La Hormiguera Espacio Cultural,Calle 8 1420,,1900,221,5585933,barcarlotto@gmail.com,,-34.92301870,-57.94093938,Precisa,Puntos de Cultura 2020,,10,20
06441030,06,06441,,Centro Cultural,Buenos Aires,La Plata,La Plata,La Vecindad Cultural Nacional y Popular ,Calle 8 1898,,1902,,,vecindadnacionalypopular@gmail.com,https://l.facebook.com/l.php?u=https%3A%2F%2Finstagram.com%2Flavecindadnacypop%3Ffbclid%3DIwAR1bOzyRwPLh_LaDnWItRpC6LVz9-X_x-0Cek980pv937l3FLJosaWUrt_8&h=AT152reA1sOwQceGTK_SZCB_fSSOMPIcrd7phaenclRzh9NWzutwOCOuGZU2rfnk3dKaVpSes-L6iF01cfRYr-u0tC8TOGbPlLo6oTpA9a3LhIrGAffn92jNUV2rA6Bl_kny,-34.93094000,-57.93009000,Precisa,Espacios autogestivos de la ciudad de La Plata: estudios de casos: 2010-2016 / Mar�a Cristina F�kelman (Comp),,8,18
06441030,06,06441,,Centro Cultural,Buenos Aires,La Plata,La Plata,Espacio Cultural Leonardo Favio ,Calle 8 entre 51y53,,1902,221,4244915,elfavio.cultural@gmail.com,https://www.facebook.com/ECLeonardoFavio/about/?ref=page_internal,-34.91699000,-57.94931000,Precisa,Espacios autogestivos de la ciudad de La Plata: estudios de casos: 2010-2016 / Mar�a Cristina F�kelman (Comp),,11,19
06441030,06,06441,,Centro Cultural,Buenos Aires,La Plata,La Plata,Centro Cultural Tr�mula ,Calle 8 N�1287 ,,1900,,,,https://www.facebook.com/Casa-Vuelta-de-Obligado-La-Plata-1412438492388647/about/?ref=page_internal,-34.92076000,-57.94424000,Precisa,Espacios autogestivos de la ciudad de La Plata: estudios de casos: 2010-2016 / Mar�a Cristina F�kelman (Comp),,11,18
06441030,06,06441,,Centro Cultural,Buenos Aires,La Plata,La Plata,Centro Cultural Jacarand� ,Calle 9 esquina calle 61�,,1900,,,eljacarandacasadecultura@gmail.com,https://www.facebook.com/eljacarandalp/,-34.92367000,-57.94245000,Precisa,Espacios autogestivos de la ciudad de La Plata: estudios de casos: 2010-2016 / Mar�a Cristina F�kelman (Comp),,11,15
06441030,06,06441,,Centro Cultural,Buenos Aires,La Plata,La Plata,La Caipo,Calle 9 N�1288,,1900,221,431337,lacaipoprod@gmail.com,https://www.facebook.com/lacaipo/,-34.92157000,-57.94505000,Precisa,Fondo Desarrollar 2020,,11,18
06441030,06,06441,,Centro Cultural,Buenos Aires,La Plata,La Plata,Integraci�n Comunitaria por la Salud Mental Una Movida de Locos,Calle10 n�1520�,,1900,221,4587649,movidadelocos@gmail.com,https://www.facebook.com/asociacion.delocos/,-34.92647000,-57.94080000,Precisa,Fondo Desarrollar 2020,,9,19
06441030,06,06441,,Centro Cultural,Buenos Aires,La Plata,La Plata,El Puente Arte y Cultura ,Diagonal 77 N�195,,1900,221,4631505,elpuentearteycultura@gmail.com,https://l.facebook.com/l.php?u=http%3A%2F%2Fwww.elpuente.org.ar%2F%3Ffbclid%3DIwAR3oUE08q8_5LqF57xEzYF-3no80FibdV587EJu7uJiLSKBZkRRO2WbgUqA&h=AT0HPxh8lD_ZxLABbGgA5hGYo8xaKd0rUqohNc0tbGyE91UZOgHeNFOqAq_qSfVPzDnLVxF55aUq43Pp8IQH4I5kv2uLrAfoEuCKRnF5GeK_qYJXFY2kjNLBeUxMb6hfwEe-,-34.90976000,-57.94725000,Precisa,Espacios autogestivos de la ciudad de La Plata: estudios de casos: 2010-2016 / Mar�a Cristina F�kelman (Comp),,9,16
06441030,06,06441,,Centro Cultural,Buenos Aires,La Plata,La Plata,Pura Vida Bar,Diagonal 78 entre 8 y 61 numero 733,,1900,221,6241336,,http://www.puravidalaplata.com.ar/?fbclid=IwAR2o0pQredL8y1TmEOO1M1XSXG6VUmY9PsXZQU70uup5qslafOP1mDCSzMs,-34.92407000,-57.94324,Precisa,Fondo Desarrollar 2020,,8,18
06441030,06,06441,,Centro Cultural,Buenos Aires,La Plata,La Plata,CENTRO CULTURAL MAC�,Diagonal Piria 629,,1894,221,�4870618,centroculturalmaca@gmail.com,https://www.facebook.com/P%C3%A1gina-Mac%C3%A1-Cultura-176117952878754/,-34.85505690,-58.07251310,Precisa,Reactivar 2021 - SInCA,,11,16
06441030,06,06441,,Centro Cultural,Buenos Aires,La Plata,La Plata,Mil Flores La Plata ,La Plata 2050,,1902,221,4740048,,https://www.facebook.com/pages/category/Arts---Entertainment/Centro-Cultural-Las-Mil-Flores-221196634605261/,-34.91953000,-57.95741000,Precisa,Espacios autogestivos de la ciudad de La Plata: estudios de casos: 2010-2016 / Mar�a Cristina F�kelman (Comp),,9,16
06441030,06,06441,,Centro Cultural,Buenos Aires,La Plata,Tolosa,El Galp�n de Tolosa ,Calle 3 Y Calle 526,,1906,,,elgalpondetolosa@yahoo.com.ar,,-34.89169000,-57.97171000,Precisa,Espacios autogestivos de la ciudad de La Plata: estudios de casos: 2010-2016 / Mar�a Cristina F�kelman (Comp),,11,19
06441030,06,06441,,Centro Cultural,Buenos Aires,La Plata,Villa Elisa,Mac� Cultura ,Diagonal 4 N�629,,1894,221,487618,centroculturalmaca@gmail.com,https://l.facebook.com/l.php?u=http%3A%2F%2Fwww.maca.org.ar%2F%3Ffbclid%3DIwAR3QP8FZ-hNJH34ddLbQ9lcvLQDEVppYaTDN0O7BgNFjRdkhDDHzt3phObY&h=AT1u32JtClOsYxhccBGrBvww0t7NmqT_0J390IMnmGTQ7lfVyMq7K3p-VymTdOWqb_qEaNZXWG6N0AB3-W6QLMC5EMfc2PHuKw_z5qT0sVoOAFDCi1o1h_01q5oRgORIlRHh,-34.85495000,-58.07250000,Precisa,Espacios autogestivos de la ciudad de La Plata: estudios de casos: 2010-2016 / Mar�a Cristina F�kelman (Comp),,9,16
06441030,06,06441,,Centro Cultural,Buenos Aires,La Plata,Villa Raffo,Centro Recreativo y Cultural Villa Raffo,Nuestra Sra Del Carmen 2646/54,,1674,221,4757281,,https://www.instagram.com/crcvillaraffo/?hl=es-la,-34.60445000,-58.53081000,Precisa,Fondo Desarrollar 2020,,8,19
06469100,06,06469,,Centro Cultural,Buenos Aires,Lincoln,Roberts,Casa de Cultura,Sarmiento Y Moreno,s/d,6075,,,s/d,s/d,-34.86773600,-61.53195200,Precisa,Argentores / Relevamiento 2017,,10,19
06483040,06,06483,,Centro Cultural,Buenos Aires,Lobos,Lobos,Centro Nativo Acuyai,Peron Y Villanueva,s/d,7240,,,s/d,s/d,-35.18822093,-59.09572415,Precisa,Argentores / Relevamiento 2017,,8,19
06483040,06,06483,,Centro Cultural,Buenos Aires,Lobos,Lobos,Casa de la Cultura de Lobos,Salgado Oeste 585,,7240,2227,15610923,casadelaculturadelobos@gmail.com,https://www.facebook.com/Casadelaculturalobos/,-35.18591000,-59.10381000,Precisa,Plan Podesta 2020 / Relevamiento SInCA,,9,20
06490010,06,06490,,Centro Cultural,Buenos Aires,Lomas de Zamora,Lomas de Zamora,Cosecha - Espacio musical,"Juan Jos� Paso 469",,1836,11,66057844,cosecha.espaciomusical@gmail.com,https://www.facebook.com/pg/cosecha.espaciomusical/about/?ref=page_internal,-34.75189000,-58.4017,Precisa,Fondo Desarrollar 2020,,9,20
06490010,06,06490,,Centro Cultural,Buenos Aires,Lomas de Zamora,Lomas de Zamora,Casa Carlos Fuentealba,Arist�bulo de Valle 176,,1836,,,,https://www.facebook.com/pg/casa.carlosfuentealba,-34.79634000,-58.43139000,Precisa,Fondo Desarrollar 2020,,11,15
